dataset_id,reference,species,notes,model,loglikelihood,ks_distance,diameter_min [mm],diameter_max [mm],functional_group2,t_ru0 [MPa],beta_t,shape,scale [MPa],sdlog,sigma_t0 [MPa],beta_sigmat,width [MPa]
144,Zavala et al. (2020),Cercis canadensis,NA,gamma,-54.802659868530895,0.09492325079677238,1.025641026,8.899917287,Shrubs,16.491603720708664,-0.4539114972531487,17.36428692330394,NA,NA,NA,NA,NA
144,Zavala et al. (2020),Cercis canadensis,NA,gumbel,-55.813135412101786,0.12292099024388231,1.025641026,8.899917287,Shrubs,17.72235546008312,-0.5021745893898194,NA,3.8332028429808256,NA,NA,NA,NA
144,Zavala et al. (2020),Cercis canadensis,NA,logistic,-54.7019138524115,0.07827243107255766,1.025641026,8.899917287,Shrubs,15.837241958662107,-0.4179854527556598,NA,2.0946930312427465,NA,NA,NA,NA
144,Zavala et al. (2020),Cercis canadensis,NA,lognormal,-55.2467064082,0.1062285175757332,1.025641026,8.899917287,Shrubs,17.0419652435763,-0.4784244854148466,NA,NA,0.24663400407850544,NA,NA,NA
144,Zavala et al. (2020),Cercis canadensis,NA,normal_force,-75.40703702551795,0.36040273546615614,1.025641026,8.899917287,Shrubs,0.03374019852473655,2.54584971398214,NA,NA,NA,64.4654438950734,-2,NA
144,Zavala et al. (2020),Cercis canadensis,NA,normal_scaled,-54.231385717700086,0.09142282858152206,1.025641026,8.899917287,Shrubs,15.614551433678479,-0.41102214529349396,NA,NA,NA,3.5902826773954355,-0.41102214529349396,NA
144,Zavala et al. (2020),Cercis canadensis,NA,normal_strength,-52.055896365663145,0.08352455092766309,1.025641026,8.899917287,Shrubs,15.812982210660028,-0.4135554495430802,NA,NA,NA,1.9411824960318527,0,NA
144,Zavala et al. (2020),Cercis canadensis,NA,uniform,-51.770865224977896,0.22460735672499887,1.025641026,8.899917287,Shrubs,14.348541752715931,-0.3881195741433864,NA,NA,NA,NA,NA,13.057109134599393
144,Zavala et al. (2020),Cercis canadensis,NA,weibull,-53.83289211371514,0.10238658899478387,1.025641026,8.899917287,Shrubs,15.122009671623285,-0.38414257098034177,5.106599967860059,NA,NA,NA,NA,NA
145,Zavala et al. (2020),Celtis laevigata,NA,gamma,-60.96824354661749,0.13579842622843719,1.710171017,9.351935194,Broadleaves,178.07904279219434,-1.8817528569878983,21.86927258131283,NA,NA,NA,NA,NA
145,Zavala et al. (2020),Celtis laevigata,NA,gumbel,-60.24048534117286,0.08647308587108465,1.710171017,9.351935194,Broadleaves,190.65338353269908,-1.928865403381328,NA,33.054690293261565,NA,NA,NA,NA
145,Zavala et al. (2020),Celtis laevigata,NA,logistic,-62.370222744923055,0.123757856901405,1.710171017,9.351935194,Broadleaves,182.49148388485682,-1.9130511158926722,NA,23.182146774783963,NA,NA,NA,NA
145,Zavala et al. (2020),Celtis laevigata,NA,lognormal,-60.6337594137658,0.11609955417673845,1.710171017,9.351935194,Broadleaves,182.53634613250466,-1.8987203098736325,NA,NA,0.21281977425349632,NA,NA,NA
145,Zavala et al. (2020),Celtis laevigata,NA,normal_force,-62.8636315786038,0.16217393214447917,1.710171017,9.351935194,Broadleaves,168.5717251742374,-1.8456913263576793,NA,NA,NA,47.91757662180737,-2,NA
145,Zavala et al. (2020),Celtis laevigata,NA,normal_scaled,-61.95330545564809,0.17592677525801664,1.710171017,9.351935194,Broadleaves,170.72835195481846,-1.8531881962258046,NA,NA,NA,37.28067067759246,-1.8531881962258046,NA
145,Zavala et al. (2020),Celtis laevigata,NA,normal_strength,-64.11687447964336,0.21677490923591358,1.710171017,9.351935194,Broadleaves,257.7826637329928,-2.220091487980671,NA,NA,NA,2.6006476797382456,0,NA
145,Zavala et al. (2020),Celtis laevigata,NA,uniform,-56.157968466652974,0.18053350329318701,1.710171017,9.351935194,Broadleaves,146.15989772540144,-1.7480882105786126,NA,NA,NA,NA,NA,106.40112582780826
145,Zavala et al. (2020),Celtis laevigata,NA,weibull,-62.65356854495174,0.19304595351565113,1.710171017,9.351935194,Broadleaves,164.24858072245286,-1.8273656857540854,4.897118382229637,NA,NA,NA,NA,NA
146,Zavala et al. (2020),Ligustrum lucidum,NA,gamma,-57.26083987840812,0.15069387949492952,1.15916955,8.901384083,Broadleaves,9.67998970962787,-0.47562600471217675,4.11398482733682,NA,NA,NA,NA,NA
146,Zavala et al. (2020),Ligustrum lucidum,NA,gumbel,-57.76822468724176,0.1428548624643181,1.15916955,8.901384083,Broadleaves,9.594189200772448,-0.46257700264325735,NA,3.82414547521744,NA,NA,NA,NA
146,Zavala et al. (2020),Ligustrum lucidum,NA,logistic,-58.51271525720218,0.15745284077317734,1.15916955,8.901384083,Broadleaves,9.876524246928973,-0.49569000656538237,NA,2.7553304023149217,NA,NA,NA,NA
146,Zavala et al. (2020),Ligustrum lucidum,NA,lognormal,-58.25552251673227,0.15788594367219022,1.15916955,8.901384083,Broadleaves,9.219757786162408,-0.42459326556536325,NA,NA,0.5341643024177285,NA,NA,NA
146,Zavala et al. (2020),Ligustrum lucidum,NA,normal_force,-46.581773881670955,0.2209625579130733,1.15916955,8.901384083,Broadleaves,1.187713984822324,0.6788485069667742,NA,NA,NA,19.87745893831934,-2,NA
146,Zavala et al. (2020),Ligustrum lucidum,NA,normal_scaled,-57.24375865496355,0.17100820323939858,1.15916955,8.901384083,Broadleaves,10.234877067000454,-0.5190114413302048,NA,NA,NA,4.624275794921622,-0.5190114413302048,NA
146,Zavala et al. (2020),Ligustrum lucidum,NA,normal_strength,-56.800779807667944,0.16527287147171754,1.15916955,8.901384083,Broadleaves,17.470540630017165,-1.1736133841529048,NA,NA,NA,2.3468937824248246,0,NA
146,Zavala et al. (2020),Ligustrum lucidum,NA,uniform,-48.54014620082246,0.2581323721707002,1.15916955,8.901384083,Broadleaves,10.203016440699455,-0.5727758049340806,NA,NA,NA,NA,NA,14.447708032405405
146,Zavala et al. (2020),Ligustrum lucidum,NA,weibull,-56.51443618597891,0.16753089235519492,1.15916955,8.901384083,Broadleaves,10.168859481703757,-0.5119483707757916,2.4120157935153816,NA,NA,NA,NA,NA
147,Zavala et al. (2020),Quercus rysophylla,NA,gamma,-73.63532381870209,0.1254486475487216,1.348713398,8.500443656,Broadleaves,52.87552210388436,-0.9432131944215483,12.22891227543587,NA,NA,NA,NA,NA
147,Zavala et al. (2020),Quercus rysophylla,NA,gumbel,-73.77307450708584,0.16007884567427003,1.348713398,8.500443656,Broadleaves,57.25905148314975,-0.9932175891497637,NA,13.91985955335282,NA,NA,NA,NA
147,Zavala et al. (2020),Quercus rysophylla,NA,logistic,-73.80237952545197,0.1196867177918306,1.348713398,8.500443656,Broadleaves,48.33492258246886,-0.8930107329117,NA,7.606453672236941,NA,NA,NA,NA
147,Zavala et al. (2020),Quercus rysophylla,NA,lognormal,-73.68574465666961,0.15019094032018127,1.348713398,8.500443656,Broadleaves,55.8729430216341,-0.9804039017095276,NA,NA,0.2904246639805218,NA,NA,NA
147,Zavala et al. (2020),Quercus rysophylla,NA,normal_force,-82.54274501997826,0.15450420817822436,1.348713398,8.500443656,Broadleaves,86.15289342816303,-1.2338267563064922,NA,NA,NA,95.98616277066665,-2,NA
147,Zavala et al. (2020),Quercus rysophylla,NA,normal_scaled,-74.40435625263068,0.10579088918297158,1.348713398,8.500443656,Broadleaves,46.81272535179273,-0.8592559954858913,NA,NA,NA,13.381478508409886,-0.8592559954858913,NA
147,Zavala et al. (2020),Quercus rysophylla,NA,normal_strength,-69.58841214023829,0.1827049395817567,1.348713398,8.500443656,Broadleaves,44.47940328949529,-0.799729510181916,NA,NA,NA,3.1848655179908487,0,NA
147,Zavala et al. (2020),Quercus rysophylla,NA,uniform,-79.20196671731912,0.3712890898606457,1.348713398,8.500443656,Broadleaves,107.77211156631162,-1.2647994893942895,NA,NA,NA,NA,NA,119.55903622561182
147,Zavala et al. (2020),Quercus rysophylla,NA,weibull,-74.8014153980781,0.11070910706300008,1.348713398,8.500443656,Broadleaves,44.71196556500756,-0.828956387155639,3.6940505898196156,NA,NA,NA,NA,NA
148,Zhang et al. (2020),Pyracantha fortuneana,NA,gamma,-87.49614498746672,0.15476824691873708,1.047192489,5.800178399,Shrubs,48.631414503767516,-0.4619514858747182,17.90088072538798,NA,NA,NA,NA,NA
148,Zhang et al. (2020),Pyracantha fortuneana,NA,gumbel,-87.82320184598396,0.16904635790130107,1.047192489,5.800178399,Shrubs,47.98639636426095,-0.4472762971681516,NA,9.687532588850512,NA,NA,NA,NA
148,Zhang et al. (2020),Pyracantha fortuneana,NA,logistic,-89.05896770486396,0.15259501914615703,1.047192489,5.800178399,Shrubs,49.67616694617851,-0.48709598451927794,NA,7.178316044500332,NA,NA,NA,NA
148,Zhang et al. (2020),Pyracantha fortuneana,NA,lognormal,-87.56917867505535,0.16526930996452505,1.047192489,5.800178399,Shrubs,48.36436092039232,-0.45620283972912007,NA,NA,0.23923537961191213,NA,NA,NA
148,Zhang et al. (2020),Pyracantha fortuneana,NA,normal_force,-96.04546913288368,0.12979077561954572,1.047192489,5.800178399,Shrubs,72.13113377349798,-0.7582472579205871,NA,NA,NA,76.61670546934437,-2,NA
148,Zhang et al. (2020),Pyracantha fortuneana,NA,normal_scaled,-87.76155340708819,0.16697777128544117,1.047192489,5.800178399,Shrubs,48.991508385216854,-0.46909446348052886,NA,NA,NA,11.47924114714506,-0.46909446348052886,NA
148,Zhang et al. (2020),Pyracantha fortuneana,NA,normal_strength,-89.5947200850176,0.14113981920288726,1.047192489,5.800178399,Shrubs,47.03753499701547,-0.42571373978282123,NA,NA,NA,7.591371241325652,0,NA
148,Zhang et al. (2020),Pyracantha fortuneana,NA,uniform,-83.36747677029769,0.21077626145075729,1.047192489,5.800178399,Shrubs,46.60944145104231,-0.3637735254576305,NA,NA,NA,NA,NA,35.93819334342861
148,Zhang et al. (2020),Pyracantha fortuneana,NA,weibull,-87.73798832259311,0.17146282624589698,1.047192489,5.800178399,Shrubs,48.89630915060202,-0.4655076628500846,4.807995934270946,NA,NA,NA,NA,NA
149,Zhang et al. (2020),Randia dumetorum,NA,gamma,-109.98727076163271,0.13120949642459911,0.916825411,4.924014272,Broadleaves,40.21488815881319,-0.5315303768459574,10.07220943268993,NA,NA,NA,NA,NA
149,Zhang et al. (2020),Randia dumetorum,NA,gumbel,-110.84799759615171,0.1451420348270278,0.916825411,4.924014272,Broadleaves,41.3401181872169,-0.5531447643829719,NA,11.269475845581034,NA,NA,NA,NA
149,Zhang et al. (2020),Randia dumetorum,NA,logistic,-111.32832445489319,0.1332696696363534,0.916825411,4.924014272,Broadleaves,38.92605688929022,-0.49678537074967805,NA,7.2212492681433735,NA,NA,NA,NA
149,Zhang et al. (2020),Randia dumetorum,NA,lognormal,-110.59690078043059,0.14842614878039118,0.916825411,4.924014272,Broadleaves,41.056442827387606,-0.5510230845910864,NA,NA,0.326507532087388,NA,NA,NA
149,Zhang et al. (2020),Randia dumetorum,NA,normal_force,-121.22845192050102,0.13760747130052497,0.916825411,4.924014272,Broadleaves,51.977496093054846,-0.7517244530188495,NA,NA,NA,66.87777798159773,-2,NA
149,Zhang et al. (2020),Randia dumetorum,NA,normal_scaled,-109.75928234451227,0.13332744105390126,0.916825411,4.924014272,Broadleaves,38.89934644867663,-0.495081640795273,NA,NA,NA,11.762122127258529,-0.495081640795273,NA
149,Zhang et al. (2020),Randia dumetorum,NA,normal_strength,-109.57414150874246,0.14225070068112244,0.916825411,4.924014272,Broadleaves,38.169796351387994,-0.4659391313892024,NA,NA,NA,7.42797582526475,0,NA
149,Zhang et al. (2020),Randia dumetorum,NA,uniform,-101.98719253298164,0.12368095922731503,0.916825411,4.924014272,Broadleaves,39.55244021764867,-0.5494865194318801,NA,NA,NA,NA,NA,40.07763698119983
149,Zhang et al. (2020),Randia dumetorum,NA,weibull,-109.23938822520563,0.13973126018562648,0.916825411,4.924014272,Broadleaves,38.74643839350087,-0.4869097312194155,3.7880172648824786,NA,NA,NA,NA,NA
154,Gonzalez Ollauri (2021),Fraxinus excelsior,NA,gamma,-113.9981244727259,0.10613059381104384,0.15,2.44,Broadleaves,19.800308520110075,-0.7843175035660218,3.513201238438899,NA,NA,NA,NA,NA
154,Gonzalez Ollauri (2021),Fraxinus excelsior,NA,gumbel,-114.43947519044542,0.10137488834683084,0.15,2.44,Broadleaves,19.58461187858886,-0.7631556382695551,NA,8.002891965170118,NA,NA,NA,NA
154,Gonzalez Ollauri (2021),Fraxinus excelsior,NA,logistic,-117.24350685988051,0.11003547544650893,0.15,2.44,Broadleaves,18.698628224132882,-0.9311024872792777,NA,5.918678735998662,NA,NA,NA,NA
154,Gonzalez Ollauri (2021),Fraxinus excelsior,NA,lognormal,-113.46134137425145,0.09034850027738678,0.15,2.44,Broadleaves,20.206437557191144,-0.669141290173778,NA,NA,0.5493806331323228,NA,NA,NA
154,Gonzalez Ollauri (2021),Fraxinus excelsior,NA,normal_force,-119.62840000107069,0.17669029732928343,0.15,2.44,Broadleaves,20.345696777781715,-0.9284840239284191,NA,NA,NA,9.477560847020195,-2,NA
154,Gonzalez Ollauri (2021),Fraxinus excelsior,NA,normal_scaled,-116.54227496775347,0.13257382128986572,0.15,2.44,Broadleaves,19.390527791524978,-0.969555015247486,NA,NA,NA,10.082461391852855,-0.969555015247486,NA
154,Gonzalez Ollauri (2021),Fraxinus excelsior,NA,normal_strength,-132.9067651624569,0.26746262925579684,0.15,2.44,Broadleaves,22.735295664470563,-0.5256355631361348,NA,NA,NA,20.313526053363564,0,NA
154,Gonzalez Ollauri (2021),Fraxinus excelsior,NA,uniform,-113.42844606707249,0.2863117127177376,0.15,2.44,Broadleaves,25.153201630924073,-0.8010930331107662,NA,NA,NA,NA,NA,38.5854140271809
154,Gonzalez Ollauri (2021),Fraxinus excelsior,NA,weibull,-114.53325822792492,0.10189135755310097,0.15,2.44,Broadleaves,19.593877371758232,-0.8926688118456966,2.021776780127163,NA,NA,NA,NA,NA
155,Gonzalez Ollauri (2021),Salix viminalis,NA,gamma,-127.62326067003254,0.08941309335279557,0.36,3.05,Shrubs,27.076432570850972,-0.9874621364110533,2.1749211549774317,NA,NA,NA,NA,NA
155,Gonzalez Ollauri (2021),Salix viminalis,NA,gumbel,-129.135772052802,0.11707999098318755,0.36,3.05,Shrubs,26.391952200326642,-0.9657586827442998,NA,13.169748284524971,NA,NA,NA,NA
155,Gonzalez Ollauri (2021),Salix viminalis,NA,logistic,-133.2856126157954,0.12393360565467124,0.36,3.05,Shrubs,24.470181612099076,-0.9363615823460075,NA,10.262818341179749,NA,NA,NA,NA
155,Gonzalez Ollauri (2021),Salix viminalis,NA,lognormal,-127.58835375168252,0.07544831206422492,0.36,3.05,Shrubs,27.628312479412966,-0.9998771942348507,NA,NA,0.7305272298218582,NA,NA,NA
155,Gonzalez Ollauri (2021),Salix viminalis,NA,normal_force,-143.81415464190394,0.1166955429644484,0.36,3.05,Shrubs,20.142139704208347,-0.35774614107271774,NA,NA,NA,27.18438650349258,-2,NA
155,Gonzalez Ollauri (2021),Salix viminalis,NA,normal_scaled,-133.8482907664651,0.16572177312932151,0.36,3.05,Shrubs,27.12095806308392,-1.0216812855775017,NA,NA,NA,18.931916780902547,-1.0216812855775017,NA
155,Gonzalez Ollauri (2021),Salix viminalis,NA,normal_strength,-149.11498523946176,0.1754197427169189,0.36,3.05,Shrubs,24.2288234101842,-1.3226030006960623,NA,NA,NA,29.702234568394907,0,NA
155,Gonzalez Ollauri (2021),Salix viminalis,NA,uniform,-129.6780932134811,0.3320489021340493,0.36,3.05,Shrubs,38.897983485346636,-1.1166825115438321,NA,NA,NA,NA,NA,68.66090800753956
155,Gonzalez Ollauri (2021),Salix viminalis,NA,weibull,-128.1713901500236,0.10134692605138595,0.36,3.05,Shrubs,27.249910805826556,-0.998272350053867,1.520830158496585,NA,NA,NA,NA,NA
157,Gonzalez Ollauri (2021),Acer pseudoplatanus,NA,gamma,-113.9981244727259,0.10613059381104384,0.15,2.44,Broadleaves,19.800308520110075,-0.7843175035660218,3.513201238438899,NA,NA,NA,NA,NA
157,Gonzalez Ollauri (2021),Acer pseudoplatanus,NA,gumbel,-114.43947519044542,0.10137488834683084,0.15,2.44,Broadleaves,19.58461187858886,-0.7631556382695551,NA,8.002891965170118,NA,NA,NA,NA
157,Gonzalez Ollauri (2021),Acer pseudoplatanus,NA,logistic,-117.24350685988051,0.11003547544650893,0.15,2.44,Broadleaves,18.698628224132882,-0.9311024872792777,NA,5.918678735998662,NA,NA,NA,NA
157,Gonzalez Ollauri (2021),Acer pseudoplatanus,NA,lognormal,-113.46134137425145,0.09034850027738678,0.15,2.44,Broadleaves,20.206437557191144,-0.669141290173778,NA,NA,0.5493806331323228,NA,NA,NA
157,Gonzalez Ollauri (2021),Acer pseudoplatanus,NA,normal_force,-119.62840000107069,0.17669029732928343,0.15,2.44,Broadleaves,20.345696777781715,-0.9284840239284191,NA,NA,NA,9.477560847020195,-2,NA
157,Gonzalez Ollauri (2021),Acer pseudoplatanus,NA,normal_scaled,-116.54227496775347,0.13257382128986572,0.15,2.44,Broadleaves,19.390527791524978,-0.969555015247486,NA,NA,NA,10.082461391852855,-0.969555015247486,NA
157,Gonzalez Ollauri (2021),Acer pseudoplatanus,NA,normal_strength,-132.9067651624569,0.26746262925579684,0.15,2.44,Broadleaves,22.735295664470563,-0.5256355631361348,NA,NA,NA,20.313526053363564,0,NA
157,Gonzalez Ollauri (2021),Acer pseudoplatanus,NA,uniform,-113.42844606707249,0.2863117127177376,0.15,2.44,Broadleaves,25.153201630924073,-0.8010930331107662,NA,NA,NA,NA,NA,38.5854140271809
157,Gonzalez Ollauri (2021),Acer pseudoplatanus,NA,weibull,-114.53325822792492,0.10189135755310097,0.15,2.44,Broadleaves,19.593877371758232,-0.8926688118456966,2.021776780127163,NA,NA,NA,NA,NA
158,Gonzalez Ollauri (2021),Silene dioica,NA,gamma,-131.61960035812473,0.15198061463904866,0.07,1.62,Forbs,20.344619479100405,-0.5475683919151059,2.749846582958462,NA,NA,NA,NA,NA
158,Gonzalez Ollauri (2021),Silene dioica,NA,gumbel,-131.60200218200578,0.11870040897516376,0.07,1.62,Forbs,19.597881797110013,-0.5339190869322044,NA,8.278209492609145,NA,NA,NA,NA
158,Gonzalez Ollauri (2021),Silene dioica,NA,logistic,-137.52537506298555,0.1605261713906384,0.07,1.62,Forbs,18.13481119085118,-0.4949154721267477,NA,6.822880966650123,NA,NA,NA,NA
158,Gonzalez Ollauri (2021),Silene dioica,NA,lognormal,-128.1751853803314,0.0977203263157026,0.07,1.62,Forbs,19.644187124117426,-0.5606891888705948,NA,NA,0.575047102029346,NA,NA,NA
158,Gonzalez Ollauri (2021),Silene dioica,NA,normal_force,-152.11019528462333,0.16126027865189974,0.07,1.62,Forbs,20.033129292443036,0.092699487272508,NA,NA,NA,8.729130193754855,-2,NA
158,Gonzalez Ollauri (2021),Silene dioica,NA,normal_scaled,-145.02034906611559,0.22128645549413084,0.07,1.62,Forbs,19.459602791736096,-0.6255954017702694,NA,NA,NA,15.605913531505582,-0.6255954017702694,NA
158,Gonzalez Ollauri (2021),Silene dioica,NA,normal_strength,-147.20472844061356,0.2523276098323678,0.07,1.62,Forbs,22.42920794135464,-0.4249542703230834,NA,NA,NA,24.075849209570464,0,NA
158,Gonzalez Ollauri (2021),Silene dioica,NA,uniform,-151.46312290164175,0.5801749107839633,0.07,1.62,Forbs,35.686254316732274,-1.0129862591306296,NA,NA,NA,NA,NA,62.91093457267104
158,Gonzalez Ollauri (2021),Silene dioica,NA,weibull,-134.4613695147402,0.17009986886306117,0.07,1.62,Forbs,20.47878669671066,-0.5587470960949694,1.4776719025284117,NA,NA,NA,NA,NA
159,Gonzalez Ollauri (2021),Erigeron acris,NA,gamma,-126.39320749940293,0.10387154067559831,0.32,2.72,Forbs,24.121369907807956,-0.5104894048653329,2.2949385018685753,NA,NA,NA,NA,NA
159,Gonzalez Ollauri (2021),Erigeron acris,NA,gumbel,-127.24235123086417,0.10545585979220667,0.32,2.72,Forbs,23.60074909525253,-0.4908519964138309,NA,11.32320149695351,NA,NA,NA,NA
159,Gonzalez Ollauri (2021),Erigeron acris,NA,logistic,-131.20833975339562,0.11937531604806118,0.32,2.72,Forbs,21.60259978987134,-0.569064951670168,NA,8.548080419139772,NA,NA,NA,NA
159,Gonzalez Ollauri (2021),Erigeron acris,NA,lognormal,-126.11740067366205,0.11905110036370017,0.32,2.72,Forbs,25.206326278095748,-0.2134836347342214,NA,NA,0.702941355913126,NA,NA,NA
159,Gonzalez Ollauri (2021),Erigeron acris,NA,normal_force,-138.59379873770564,0.2425342684833416,0.32,2.72,Forbs,26.56452011985588,-0.5578048182724773,NA,NA,NA,17.243917311278505,-2,NA
159,Gonzalez Ollauri (2021),Erigeron acris,NA,normal_scaled,-132.20719278846178,0.14214250904575798,0.32,2.72,Forbs,23.755313031485528,-0.7108791650474265,NA,NA,NA,16.00927974464642,-0.7108791650474265,NA
159,Gonzalez Ollauri (2021),Erigeron acris,NA,normal_strength,-133.6305555264149,0.1635845505671949,0.32,2.72,Forbs,12.148257231504227,-2.1046444009032443,NA,NA,NA,18.024366704941727,0,NA
159,Gonzalez Ollauri (2021),Erigeron acris,NA,uniform,-128.70691324655698,0.3478991171183294,0.32,2.72,Forbs,32.58344128871329,-0.7611482858043123,NA,NA,NA,NA,NA,58.79507455637429
159,Gonzalez Ollauri (2021),Erigeron acris,NA,weibull,-127.02744094310998,0.10572609903939381,0.32,2.72,Forbs,24.033349021885677,-0.6087580872569802,1.5602799809772772,NA,NA,NA,NA,NA
